Senior Staff Data Engineer,Medidata Solutions,"New York, United States",Remote,4 days ago,"$210,000/yr (from job description) · Full-time · Mid-Senior level",https://www.linkedin.com/jobs/view/3584801742/?eBP=CwEAAAGHzZ8W6frdDfE7EqvG8TBM9Q-N3FEENmiBGqMhlRO9qcx0OqZtWvHoBL-bTKTWu2LQgMqufAZIEy6P2allgnV0lmStNkYF3tf2WXIdKmblERyeETcDhn7h5e-cYL8NXTnjnQkVtXE6nrfJEUhGmG4SowF-IlyXeRFqX1Zt_kPVMaq_Qg3J_SQo0oOm1Ra-XxQydoXnRT9gQAVS9Z8wOKoc37QSlKO8aobPshOeTl4EfgYgU9tgfshHrTwYBf7xv6m6XgZ3GQf9SSIkwmXIwN7cOCBXAOWZBRf_sSKodrR5gTJz5Bxvsft95cBvvvGRCyrr5jl-wFRcIm585IRKEvu_8e3yr5W_7jyqDd-FFHgozJLOlXJbTOVCuT5McwxV8M9y15k&refId=zeNvi5UFYJpNZjOgw04xSw%3D%3D&trackingId=PXGH%2BDl7furHetwlijcCYg%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Medidata: Power Smarter Treatments and Healthier People

Medidata is leading the digital transformation of life sciences, creating hope for millions of patients. Medidata helps create the evidence and insights to help pharmaceutical, biotech, medical device and diagnostics companies, and academic researchers accelerate value, minimize risk, and improve outcomes. More than one million registered users across 1,900+ customers and partners access the world's most trusted platform for clinical development, commercial, and real-world data. Medidata, a Dassault Systèmes company, is headquartered in New York City and has offices around the world to meet the needs of its customers. Discover more at www.medidata.com and follow us @medidata.

Job Description: Reporting to the Director, Engineering, you will design and develop advanced cloud-native systems to extract, transform and clean data for complex analytics and predictive models. You will create automated data flows with data engineering best practices, transparency, and scalability. You will solve complex business questions where situations or data require in-depth evaluation of variable factors. You will collaborate with data engineers, data scientists, software engineers, business leaders and other partners to implement data science engineering solutions based on our priorities and technology initiatives.

What we're looking for:
Advanced skills in modern data architecture, data science engineering, data modeling and data quality using state-of-art cloud computing technologies (AWS).
Hands-on experience in the latest breed of data ETL, automation and CICD technologies including Python, SQL and Git in a cloud setting.
2+ years of experience with cloud-native data warehouse technologies like Snowflake.
Skills in data analysis, insight generation and manipulation of structured and unstructured data sources. Experience with automated data quality frameworks.
Collaborate with all levels of data science engineering technology personnel and senior leadership.
Document and present work to all levels of technical and non-technical audiences.
People with experience in coding (UX, web, cloud, algorithms, industry processes…)
People with modern development skills (web, cloud…)

The salary range posted below refers only to positions that will be physically based in New York City / New Jersey. As with all roles, Medidata sets ranges based on a number of factors including function, level, candidate expertise and experience, and geographic location. Pay ranges for candidates in locations other than New York City/New Jersey, may differ based on the local market data in that region. The base salary pay range for this position is $157,500,000 to $210,000.

Base pay is one part of the Total Rewards that Medidata provides to compensate and recognize employees for their work. Most sales positions are eligible for a commission on the terms of applicable plan documents, and many of Medidata’s non-sales positions are eligible for annual bonuses. Medidata believes that benefits should connect you to the support you need when it matters most and provides best-in-class benefits, including medical, dental, life and disability insurance; 401(k) matching; unlimited paid time off; and 10 paid holidays per year.

LI-MVI

Equal Employment Opportunity

In order to provide equal employment and advancement opportunities to all individuals, employment decisions at Medidata are based on merit, qualifications and abilities. Medidata is committed to a policy of non-discrimination and equal opportunity for all employees and qualified applicants without regard to race, color, religion, gender, sex (including pregnancy, childbirth or medical or common conditions related to pregnancy or childbirth), sexual orientation, gender identity, gender expression, marital status, familial status, national origin, ancestry, age, disability, veteran status, military service, application for military service, genetic information, receipt of free medical care, or any other characteristic protected under applicable law. Medidata will make reasonable accommodations for qualified individuals with known disabilities, in accordance with applicable law.

Covid Statement

Our Company requires all U.S. employees to be fully vaccinated against COVID-19 and to provide documentation of full vaccination, unless qualified for a medical, religious or state-required accommodation or otherwise exempt consistent with applicable law. Although accommodation requests will be considered (and granted where appropriate/possible), it may be determined that a candidate is unable to adequately perform the essential functions of the position without imposing an undue hardship due to customer requirements, staffing needs, or other business reasons. Definition of full-vaccination: Employees are considered to be fully vaccinated two weeks after their second dose in a 2-dose series or two weeks after a single-dose vaccine.",14400
Software Engineer,Arm,"Austin, TX",Hybrid,4 days ago,Full-time · Mid-Senior level,https://www.linkedin.com/jobs/view/3583996948/?eBP=CwEAAAGHzZ8MvoNXOZoBnCd1giS8k7zj4aCr0Wt9wnK0rzDT0SM8sOIAMYWFKyis5xCLhINbNvC2u0x4CTWraBYckRb8GdddsE3rJyWiWd-SBhgHTG8ggA2KIEbtjgTBvJC0NJrsohfDghCVhK2itbZWvGf1JwhF-TFtSIaAFEn5NKo5R7eHpua663ssww6rLJOVf_51EGUL0cycUruQTUcsYlQmnHFdkEgwvqCWiyn319JR02Pd9L7b_xxmIPpMQ3d2nIRhhkobIq_1_UXFyiP3cYDhUd6vd4BRgh8TuvymzjGDS26SUkNMGI6ny-jRvZQMeBXkmRGBDG3qez6TkJQndxNAc2mcUfuGvQ&refId=rsTpQ3a%2BNWt3NbubERHyVQ%3D%3D&trackingId=eGOod0wUzKMCgTMrzjDxZQ%3D%3D&trk=flagship3_search_srp_jobs,"About the job
*****This is a contract role for 12 months****
Arm is the industry's leading supplier of microprocessor technology, offering the widest range of microprocessor cores to address the performance, power and cost requirements for almost all application markets. Combining a dynamic ecosystem with over 1,000 partners delivering silicon, development tools and software, and with more than 90 billion processors shipped, our technology is at the heart of a computing and connectivity revolution that is transforming the way people live and businesses operate.",14400
Software Programmer,Jobot,"Salt Lake City, UT",On-site,4 days ago,"$50,000/yr - $80,000/yr (from job description) · Full-time · Mid-Senior level",https://www.linkedin.com/jobs/view/3581107853/?eBP=CwEAAAGHzaA1lkYOyzGrJ1twpzKct2DXfJkuUl1geku0t-bCPo7Dm5RzBYcWc-F4HsG3nICdinBBGknbc-4_QBXNamJ75oVlXAZKziBgcBxC8lBczuAG16ze5TMlluWtIZREKW0xTK48NI9BibhFK3ceSGelZE0hj-6ZRrLTk3bCeljK2SGEUj2HbLuf4mjf0QXaS6uy1bh0bl89ly1QA-Nioy3rVf7cPK0EKMgKXIeeE1fSXFE0PGXXkrClySoJ6EQF56vMmNCIHfzMM8LCGZO_dwWI2MBJJrrxpmXdzKvrjDiNVh6P4CO9O9yVOGdvVZU16tHltycA3vIrW8zX66h7d1YrP9ECS0uNlPHY-R3_ZmC4jDDBFEfB-1ejzfiW1yNb4WrS&refId=RUP0i3uUReCX7g9r7MJ2pw%3D%3D&trackingId=usufs1iiVDXAx5kcxffrCA%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Want to learn more about this role and Jobot? Click our Jobot logo and follow our LinkedIn page!

Job details

Software Programmer needed for Growing Technology Company!

This Jobot Job is hosted by Bryce Koelsch

Are you a fit? Easy Apply now by clicking the ""Apply"" button and sending us your resume.

Salary $50,000 - $80,000 per year

A Bit About Us

We are one of America's fastest growing companies, being an INC 500, one of Utah's Top 100 fastest growing companies and a Deloitte North American fast 500 technology company. We have invented numerous patents that have revolutionized WAN performance. We are currently on the search for a Software Programmer.



Why join us?

As a Software Programmer in our company, we are able to offer

A competitive base salary between $50k and $80k!
Medical, Dental and Vision Insurance!
Paid Holiday, Sick and Vacation time!
Room to grow internally!

Job Details

As a Software Programmer on our team, we are looking for the following skills

2+ years of professional development experience
Knowledge in C (Kernel / C++ or Bash
Development experience in Python, Unix, or Linux
Knowledge of programming for computer networking IP protocols, TCP/IP

Interested in hearing more? Easy Apply now by clicking the ""Apply"" button.

Want to learn more about this role and Jobot?

Click our Jobot logo and follow our LinkedIn page!",14400
Software Engineer,Elemental Scientific,"Bozeman, MT",unknown,4 days ago,Full-time · Entry level,https://www.linkedin.com/jobs/view/3580824817/?eBP=JOB_SEARCH_ORGANIC&refId=esOJmGc2G2OwahDUyDFBRA%3D%3D&trackingId=DtnAlqMEJCUF0FEuoNXl9Q%3D%3D&trk=flagship3_search_srp_jobs,,14400
Software Engineer,Ground Truth Analytics,"Cambridge, MA",On-site,4 days ago,Full-time,https://www.linkedin.com/jobs/view/3586019090/?eBP=CwEAAAGHzZ8W6aHIAf-yu7sI4n4w70VVXQ8TfLFS2uB0IKyPAhaaK7smPc0hmzGFbUrOS2--8hreEejWWusYT7ZXRqx3K-yTMiapQRdOgjlm3XMhoChVJjQC1wjzVCIx1DW74rB-ftX0lNAPDIgRoxWDRdH_rZsttQFgdt-GvRVnDLN9O64BmLbrHpvs9wo5aKN1MRoSA0F2an75Eb_G79JdT9gAnqg8mDWTJqCW4fgZ1FaaypSeWO5nKMzgu-gj-nTs7gDl-peaenS_UeQ6wLlKQQiYvIbXiL_9rBb6oxu4sVbLjRSRoN2CypzIif0OCIoT03lZ2GgUlUGaOuGhypsPXGTQeG4e&refId=zeNvi5UFYJpNZjOgw04xSw%3D%3D&trackingId=0tTQZHObbS8L8lcDtt%2B2XQ%3D%3D&trk=flagship3_search_srp_jobs,"About the job
We are seeking highly-skilled software engineers to join our dynamic startup team based in Cambridge, Massachusetts. Our company is focused on developing innovative services that tackle global food security using advanced analytics. Successful candidates will have a strong background in developing production systems, ideally in the context of geospatial or remote sensing data. They will be responsible for developing and implementing the systems backing our advanced artificial intelligence models and delivering the results to our customers.",14400
Staff Infrastructure Security Engineer,Asana,"San Francisco, CA",unknown,4 days ago,"$202,000/yr - $316,000/yr (from job description) · Full-time · Associate",https://www.linkedin.com/jobs/view/3584079261/?eBP=CwEAAAGHzaBA1QKPR-uB1j_qDZiUpRKQAT2lh0ybNjcbd5FSehTVHZHAyVe6RHkmCfuCeH08Et3x_BstD4m0_KKrcTDe3APEViOahdexM6mH-eYAC7iI7JkKAEaMDaMwyefnJ3qQVRsitqAd96uBZSVbvazrGpCD8USCc2-Ikbip_-WWdlNgq387ELX8kNy20qgohHBGQJ550gtA0Zpw8pxgDTmyF4aa4MRt9Y8sw2p4XrZkxR2pgHtkSJCNgMEcJGyYm6O4U_CKWpNva1tzRmxFi8XT6MvKA7TZdQrOfGiu9BoL3Fujce_cGp790hTmucRzi1AevZWP6jA4gGoPrZ3ue8WsUat-BDUACTQhRy7hJ7lSv7m_NtHUOH5Z0BAou6fdqscVEHM&refId=Xx0r4YDZP55PbLSGAjRGdg%3D%3D&trackingId=Tgp1OpoW839HBbQ5eWyCxg%3D%3D&trk=flagship3_search_srp_jobs,"About the job
We’re looking for an Infrastructure Security engineer to help prevent and contain adversarial activity in Asana’s continuously evolving cloud infrastructure. On this team you will partner with our engineering teams to protect and defend Asana’s cloud infrastructure and provide a secure environment for engineering teams to work. You will gain exposure to the internals and best practices for securing applications in the cloud (AWS) and leverage relevant state-of-the-art infrastructure tooling to build durable security solutions. You will proactively build guardrails that enable and protect our teams and customer data, while contributing to the development of innovative strategies that eliminate structural vulnerabilities and improve our defense against threats.

What you’ll achieve
Design, implement, manage and enhance security systems and controls to protect Asana’s infrastructure.
Identify security issues and vulnerabilities, and collaborate with relevant teams to effectively mitigate potential risks.
Develop, implement and maintain secure-by-design frameworks that empower engineering teams to build and maintain secure systems.
Influence engineering initiatives by conducting design and roadmap reviews, effectively communicating security constraints, and assisting teams in making informed trade-offs.
Stay informed on industry trends, emerging threats, and best practices to ensure that Asana’s security posture remains robust and adapts to the ever-changing landscape.
Collaborate with teammates and stakeholders to develop both short-term and long-term strategies for risk management.
About you
5+ years of software engineering experience, preferably in infrastructure engineering and security.
Working knowledge of AWS products and tooling and are comfortable with infrastructure-as-code tooling like Terraform.
Demonstrated ability to inspire technical rigor and promote best practices across multiple teams.
Excellent communication skills, allowing for effective collaboration with teammates and other teams within the organization.
A quick learner who can bring valuable experience and perspective to challenge and improve our security posture.
A genuine interest in building defenses against real-world attacks to protect Asana’s infrastructure and customer data.
Seeking a blameless and open work environment where teammates empower one another to achieve shared goals.
What we’ll offer

Our comprehensive compensation package plays a big part in how we recognize you for the impact you have on our path to achieving our mission. We believe that compensation should be reflective of the value you create relative to the market value of your role. To ensure pay is fair and not impacted by biases, we're committed to looking at market value which is why we check ourselves and conduct a yearly pay equity audit.

For this role, the estimated base salary range is between $202,000- $316,000 . The actual base salary will vary based on various factors, including market and individual qualifications objectively assessed during the interview process. The listed range above is a guideline, and the base salary range for this role may be modified.

In addition to base salary, your compensation package may include additional components such as equity, sales incentive pay (for most sales roles), and benefits. If you're interviewing for this role, speak with your Talent Acquisition Partner to learn more about the total compensation and benefits for this role.",14400
Software Engineer for ADG System R&D,NI (National Instruments),"Austin, TX",On-site,4 days ago,Full-time · Associate,https://www.linkedin.com/jobs/view/3584538453/?eBP=CwEAAAGHzaAE0XD0mTVJt_CWXsmlIAOixtQShsZ8pJn-KyldYl0HY8n1F33osNRuZp-3mCK5ahVEl8QZ4LMJjcvDU575AwpqDeqlF0ucUpy6sLul-AaGDXtALdNYMMYryVwqeUrshYF13hIIK-pi39GN3JBm8_lIaNbDfrKGjr54Msl93eX26PUU2zgENA9LG7HJV3_a1E8vQ4uXJ6aqEPiY-XPhEmtOuQOIaPqnLckBp5QKCYZ2FUmLGteR-cw8B9dMZFd6Y0NdwC5z_1wUb9zrnWded0OsZWhECSSAfaToB487P0SoChS_HMPMbWJ3Dd2R-7n6cVROrCDc3e9BhqmmS6_bZGNsMdH9t8EkeiCigl49ZwpJ0Zi07HK4kH_YdNIphg&refId=fRfDktvoR3L41Y3hnRnaSg%3D%3D&trackingId=3J7J%2B6HWokPjWyKkoUSLLQ%3D%3D&trk=flagship3_search_srp_jobs,,14400
Senior Staff Data Engineer,Medidata Solutions,"New York, United States",Remote,4 days ago,"$210,000/yr (from job description) · Full-time · Mid-Senior level",https://www.linkedin.com/jobs/view/3584801742/?eBP=JOB_SEARCH_ORGANIC&refId=GAYkIo9d3M56JhQvVINf5g%3D%3D&trackingId=uK%2F1uOVYbbDbhQFj7%2BYYMQ%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Medidata: Power Smarter Treatments and Healthier People

Medidata is leading the digital transformation of life sciences, creating hope for millions of patients. Medidata helps create the evidence and insights to help pharmaceutical, biotech, medical device and diagnostics companies, and academic researchers accelerate value, minimize risk, and improve outcomes. More than one million registered users across 1,900+ customers and partners access the world's most trusted platform for clinical development, commercial, and real-world data. Medidata, a Dassault Systèmes company, is headquartered in New York City and has offices around the world to meet the needs of its customers. Discover more at www.medidata.com and follow us @medidata.

Job Description: Reporting to the Director, Engineering, you will design and develop advanced cloud-native systems to extract, transform and clean data for complex analytics and predictive models. You will create automated data flows with data engineering best practices, transparency, and scalability. You will solve complex business questions where situations or data require in-depth evaluation of variable factors. You will collaborate with data engineers, data scientists, software engineers, business leaders and other partners to implement data science engineering solutions based on our priorities and technology initiatives.

What we're looking for:
Advanced skills in modern data architecture, data science engineering, data modeling and data quality using state-of-art cloud computing technologies (AWS).
Hands-on experience in the latest breed of data ETL, automation and CICD technologies including Python, SQL and Git in a cloud setting.
2+ years of experience with cloud-native data warehouse technologies like Snowflake.
Skills in data analysis, insight generation and manipulation of structured and unstructured data sources. Experience with automated data quality frameworks.
Collaborate with all levels of data science engineering technology personnel and senior leadership.
Document and present work to all levels of technical and non-technical audiences.
People with experience in coding (UX, web, cloud, algorithms, industry processes…)
People with modern development skills (web, cloud…)

The salary range posted below refers only to positions that will be physically based in New York City / New Jersey. As with all roles, Medidata sets ranges based on a number of factors including function, level, candidate expertise and experience, and geographic location. Pay ranges for candidates in locations other than New York City/New Jersey, may differ based on the local market data in that region. The base salary pay range for this position is $157,500,000 to $210,000.

Base pay is one part of the Total Rewards that Medidata provides to compensate and recognize employees for their work. Most sales positions are eligible for a commission on the terms of applicable plan documents, and many of Medidata’s non-sales positions are eligible for annual bonuses. Medidata believes that benefits should connect you to the support you need when it matters most and provides best-in-class benefits, including medical, dental, life and disability insurance; 401(k) matching; unlimited paid time off; and 10 paid holidays per year.

LI-MVI

Equal Employment Opportunity

In order to provide equal employment and advancement opportunities to all individuals, employment decisions at Medidata are based on merit, qualifications and abilities. Medidata is committed to a policy of non-discrimination and equal opportunity for all employees and qualified applicants without regard to race, color, religion, gender, sex (including pregnancy, childbirth or medical or common conditions related to pregnancy or childbirth), sexual orientation, gender identity, gender expression, marital status, familial status, national origin, ancestry, age, disability, veteran status, military service, application for military service, genetic information, receipt of free medical care, or any other characteristic protected under applicable law. Medidata will make reasonable accommodations for qualified individuals with known disabilities, in accordance with applicable law.

Covid Statement

Our Company requires all U.S. employees to be fully vaccinated against COVID-19 and to provide documentation of full vaccination, unless qualified for a medical, religious or state-required accommodation or otherwise exempt consistent with applicable law. Although accommodation requests will be considered (and granted where appropriate/possible), it may be determined that a candidate is unable to adequately perform the essential functions of the position without imposing an undue hardship due to customer requirements, staffing needs, or other business reasons. Definition of full-vaccination: Employees are considered to be fully vaccinated two weeks after their second dose in a 2-dose series or two weeks after a single-dose vaccine.",14400
SOFTWARE ENGINEER,HCLTech,"Cary, NC",Hybrid,4 days ago,Full-time · Entry level,https://www.linkedin.com/jobs/view/3586062985/?eBP=CwEAAAGHzZ_6HEZUdB17jGb-aUvHxYeFJj6wzdpGCo2NVOXEV_z7fjITjVou6gbsvkFetGTC2_KWuZYZIt4zxueuMlSgnrWfKVisofkKhPej9rQ22RqWvfxwTPb8Orljj25XvgHP7wuOYUXakv7jFIgOjMIMJKA007ODro4jFGMe-ZKIw9zC3R7KMGHsp_ghzDaiSAn376_1nEiNmQE34EiIOAwQcS9RRKxq8z69dWF_Yv_SrGUubyeZRHqVy-aGC9TU13aaJ5hIDF2_xL74-51G-KRUNB7KROCzj88XuyTzYO4qj1Rja6OatSshHQUrIdgwVNlWhS7CrnL7bK2uc-anebzzdX6G_sBh7r1IWKcqeOK44rNQlb6YEKOr-nXnynChaXk9Ty0&refId=ffI7y%2FOAWcChjx5dJ6v8mQ%3D%3D&trackingId=84JmmI59X9Emadcizp4bBw%3D%3D&trk=flagship3_search_srp_jobs,,14400
Data Application Programmer II,National Indemnity Company,"Omaha, NE",On-site,4 days ago,Full-time · Entry level,https://www.linkedin.com/jobs/view/3580669894/?eBP=CwEAAAGHzZ8120dmNsnG4XA8Q1q4pm9d4eE7YsHv44DILRepfygLnnKZtDoxPJ4deGv79iVfMPbXW2QwTmbH3g1zi3jtnh0LkSucqXv0IxcmouEAu00uWkboewGB0YhD4BMcRN3vUe_VcjsEr912qxm00qSnE_aVfu6iKwg5aM0XUU_YR_S1MMgtdoVSrBKLvW5svnlO6I_hkbobu3mDKrPo5pwefarHH7CbbJcXj0DyzXvjuQw0C7QVCOhoGZcCw74A8xgTZMAwMjQW8V1uwO3jWuaZN7rtp4DwdpmmLDn2PY0Cv4d7q9Ox2Jka-8FSs-C5YlL1tpv5M1xn1An15FamgJOHdweGB71ccpMEOLOhSm8Goq8Z-lyVf5_Yx_QrC5lqVU1k&refId=Olyl3lmAksvbXhqcHPfqqQ%3D%3D&trackingId=SwUPu046JumSK2MptZvRbg%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Company

NICO National Indemnity Company

As a member of the Berkshire Hathaway group of insurance companies, we offer outstanding opportunities for professionals interested in working with a successful company. We offer unparalleled financial strength, stability and “large company” benefits, in addition to an exciting, friendly, “small company” atmosphere.

Responsible for effectively designing, programming, maintaining, and documenting computer applications to accurately extract and transform data to uphold the Company’s regulatory and reporting requirements. Works jointly with other programmers to create, maintain, and enhance applications. Utilizes knowledge of relational databases, business rules, and best practices in software development to develop and improve data-related applications and pipelines. . Provides support for specific products, assist junior developers, and troubleshoot a variety of issues.

Required Knowledge
Bachelor’s degree in computer science, computer engineering, data science, MIS, mathematics, or related field or equivalent experience
Database manipulation software and/or software application development (ex. .NET, SQL, Python, etc.)
1-2 years related work experience
Preferred Knowledge
Secure coding practices
Knowledge of Agile methodologies (Scrum, Kanban, etc.)
Knowledge of relational databases
Insurance industry knowledge
Principles of finance, business, statistics, and insurance
Cloud-based technologies ex. Azure (DevOps, Data Studio, etc.)
Develops and Maintains Existing Applications
Designs, programs, maintains, and documents computer applications to extract and transform data to uphold the Company’s regulatory and reporting requirements. Troubleshoots and resolves complex issues, designs, and implements the programming of features and improvements to existing computer applications. Example tasks include, but are not limited to, gathering information necessary to begin the programming effort, working with others on enhancements, and upgrading code when either business requirements or underlying technologies change, become outdated, or pose a security risk, etc. Assists junior developers on basic issues. Regularly leverages understanding of internal data structures and knowledge of department products.
Builds and Maintains Data Pipelines
Builds code and scripts to develop data sets to automate ETL (Extract, Transform, and Load) processes and data transmission between our rating and issuance systems, mainframe, and other applications as well as with third party software. Uses understanding of business and technical requirements to accurately extract, transform, and load data between various sources. Works with product owners and support staff to troubleshoot day-to-day issues with data feeds. Identifies slow processes, potential issues with ETL processes, etc. and suggests ways to improve them. Understands the nuances of working with various data sets from a technical and business perspective. Understands data architecture and discusses suggestions for improvements with technical leadership.
Ensures Data Integrity
The Activities Include But Are Not Limited To The Following

Builds and maintains technology solutions that enable best practices for data integrity. Participates in the methods and procedures to verify the data software applications. Continually scrutinizes the data for integrity and determines if better methodologies can be found. Supports and follows best practices for secure coding and handling of data. Aids Management in determining if changes should be made when better ways or problems are found.
Working with end users to solve problems or answer questions that arise regarding Data Warehouse’s integrity.
Maintaining and assisting in the creation of comparisons between data sets.
Developing a significant understanding of the data and its meaning from a business perspective and the relationships between different data sources.
Participates in Agile Ceremonies/on Agile Team
Actively participates in Agile ceremonies and discussions by regularly listening, asking questions, and collaborating. Makes suggestions and presents ideas for team and process improvements. Works alongside other developers and quality assurance team members to ensure the team is operating at a high level.
Develops New Applications and Features
The Developer Will Actively Participate In The Full Scope Of Development Including, But Not Limited To, The Following

May collaborate with other developers or work independently on new projects, enhancements, and features related to Company initiatives such as new product design for transmission of data, applications designed to support business operations, data analysis, and data transmission to and from third party software.
Working in tandem with business analysts and product owners to implement programmatic solutions to business problems.
Working with the development team to codify and implement this design.
Helping guide and assist quality assurance team members in the testing phase.
Communication
Interacts with business partners outside of the group and maintains good relationships with them. This includes, but is not limited to, working with business partners to troubleshoot day-to-day software issues, maintain various software products, understand software/data-related challenges business partners face, and propose new features or enhancements to improve efficiencies. Clearly communicates technical specifications, operational impact/support, and continuous improvement of our software products within the Agile team. Assists with onboarding and training new employees, shares general coding best practices, etc.
Documentation
Participates in the creation and documentation of development standards and procedures. Maintains and creates clear and accurate documentation for software applications and processes.
Employs Best Practices
Understands best practices and how to leverage/implement them. Identifies areas for improvement within products or processes. Proposes and implements solutions. Uses technologies essential to standard development activities that conform with best practices including source control software, development environments, deployment software, and integration applications. Supports and follows best practices for continuous integration and continuous delivery.

A comprehensive benefits package is available for regular, full-time employees, including health, vision, dental, life and disability insurance as well as a 401(k) with company match. We also proudly offer 100% upfront tuition reimbursement to regular, full-time employees, to further your education. Our Omaha office boasts a complimentary state-of-the-art, on-site gym, a robust wellness program, low-cost downtown parking, and numerous volunteer and networking opportunities with other emerging professionals.",14400
Software Engineer-Remote,iboss,United States,Remote,4 days ago,Full-time · Associate,https://www.linkedin.com/jobs/view/3585786985/?eBP=CwEAAAGHzaBLpWEFalRWy7hFHkVp43tF_hAdxTE5OQAG3wD81FJnjXMV2RuuJpaxhNXmL8zHg0LikfVlTY_aPoinOlILgZLiDsfTDSNgWd0sOIw-QALp7RUInb381iAcBDFoE5jku89idmR-3Tv40WbGcd5tGnCqQdyajL2Yj8uzrcQ4UDJDGzMvGzHVvCnOgsVDCRGx5k3EjMZnpn4G0zjr0Ct3PlBpwsjIW4Y6iI-PKNpcPfBwjk8Uh_TKegufaLUDtpQN9OsI2k3WTsefDtqEHPflx6Uba7L_DtZOTBNfdIGkHA5vm2GCVv33irw9-P5-zSmrb1vaUKGYU4JDBF7VvL8wPwMEXddWwKEw31iJJImNgyhKDzJxZzI9BKPZHseJbYRx-9E&refId=d8TK64lgcL7C4BK5Bxi0QA%3D%3D&trackingId=zU0%2BsAfN%2B8XU%2FTyB8H3SCw%3D%3D&trk=flagship3_search_srp_jobs,"About the job
Company Overview
iboss is a cloud security company that provides organizations and their employees secure access to the Internet on any device, from any location, in the cloud. This eliminates the need for traditional security appliances, which are ineffective at protecting a cloud-first and mobile world. Leveraging a purpose-built cloud architecture backed by over 190 issued and pending patents and more than 100 points of presence globally, iboss protects more than 4,000 organizations worldwide. The Company is headquartered in Boston, MA, and has operations in Orlando, San Diego, London, and the Philippines.

At iboss, we believe that exceptional employees are the key to our success. Our teams are hands on, diverse, nimble and highly empowered to drive excellence. Come be a part of the team that will transform the way cybersecurity is delivered!

Job Description
As a Software Engineer at iboss, you’ll have the opportunity to work on multiple technologies. Our development scope extends from device specific driver, service, and communication protocols to cloud scalable connectivity and big data processing through third-party analytics tool integration and customer enterprise UI creation for security policy management. The pace is fast. The process is agile.
This is an excellent opportunity to become a core member of a rapidly growing software development team. There are many exciting projects on which to work. iboss software developers excel at solving tough problems, collaborating well, and working with customer teams to rapidly deploy solutions.

Responsibilities
Ability to design and develop clean and maintainable code
Quickly understand and extend engineering architectural patterns
Document engineering designs
Analyze and estimate development efforts
Deliver high quality code that has been thoroughly tested

Qualifications
1+ years of experience using Java technology stack and servlet containers
1+ years of experience with frontend technologies (Javascript, HTML, CSS)
Working knowledge of database technologies and SQL, especially PostgreSQL
Experience with OO design and design patterns
Comfortable working on a Unix environment
Experience working in an Agile environment
Team player with excellent interpersonal skills and the ability to work in a fast-paced environment
Demonstrate excellent oral and written communication skills with the ability to listen, articulate, facilitate and advocate

Preferred Skills
Experience with Tomcat and Spring
Experience with single-page applications using frameworks such as AngularJS
Knowledge of security, networking and handling of large datasets
Ability to identify and resolve performance problems in code
Experience building RESTful JSON APIs

Benefits
Health, Vision, Dental, Chiropractic - open to domestic partners
401K with company match
Paid Time Off (PTO)
Company paid holidays
Optimistic, supportive, and fun work environment
Fantastic quarterly company events
Free catered lunch every Friday
Free snacks
Free on-site gym membership

The duties and responsibilities described above are essential functions of the job.
All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, status as a veteran or as an individual with a disability.

*This position is not eligible for sponsorship of work visas",14400
